Region,Crop_Type,Rainfall_mm,Temperature_C,Humidity_%,Soil_pH,Fertilizer_kg_per_hectare,Pesticide_kg_per_hectare,Area_hectare,Crop_Yield_ton_per_hectare
South,Rice,1757.43,21.11,64.47,4.55,258.63,4.29,18.14,23.36
Central,Wheat,674.69,20.13,85.42,5.9,283.6,3.92,16.44,22.06
West,Rice,1210.45,33.85,47.59,6.02,196.26,7.27,13.41,26.43
East,Rice,1804.29,29.32,89.75,5.71,269.5,1.82,9.6,32.18
Central,Wheat,1011.63,30.39,86.48,5.15,278.27,6.64,3.24,31.8
North,Maize,426.13,20.32,78.97,6.88,182.25,2.4,11.89,16.56
South,Wheat,1909.96,36.14,70.71,5.59,243.5,2.8,16.03,39.63
South,Cotton,1416.11,15.41,39.7,6.53,150.79,1.38,7.81,15.64
West,Cotton,748.32,28.51,64.2,6.26,98.83,5.17,17.89,19.16
West,Maize,1614.47,38.92,40.56,6.75,275.16,3.42,1.58,37.63
East,Rice,791.54,39.05,79.92,5.97,207.19,4.66,2.88,36.77
West,Wheat,517.83,24.48,81.38,5.44,214.87,8.14,5.65,20.91
Central,Rice,423.23,16.16,45.08,4.96,98.94,7.49,1.51,12.87
South,Rice,411.43,38.35,34.7,8.13,276.51,6.43,7.68,25.47
East,Cotton,570.25,21.18,74.78,5.59,239.62,9.72,11.91,22.91
West,Wheat,1115.41,17.01,62.31,7.43,74.85,7.96,18.46,16.8
North,Sugarcane,1952.77,15.86,75.7,7.93,191.39,3.21,1.08,18.47
South,Cotton,1210.82,19.77,51.28,7.63,148.34,8.01,18.84,20.2
East,Rice,772.19,31.55,50.96,8.42,219.28,3.22,18.47,31.84
South,Rice,1657.96,20.46,83.34,6.34,217.57,4.03,3.59,27.11
Central,Sugarcane,1719.82,29.66,53.22,4.53,148.1,1.59,3.21,20.86
West,Rice,1367.79,32.9,36.9,5.24,192.41,4.61,19.75,30.72
West,Maize,964.69,21.27,31.44,7.11,62.69,3.55,3.67,8.69
West,Sugarcane,1049.58,23.07,39.18,7.45,157.28,4.79,2.99,18.73
North,Rice,1495.79,24.32,63.04,7.85,170.35,1.82,3.01,22.73
Central,Cotton,649.44,19.08,54.24,7.5,196.37,8.32,3.66,17.97
North,Cotton,567.23,22.38,79.36,4.62,95.82,3.06,12.35,18.41
Central,Maize,830.17,32.09,47.79,5.31,279.38,4.36,3.63,32.14
Central,Sugarcane,1434.39,33.49,34.14,8.23,220.61,1.95,9.68,30.99
Central,Sugarcane,983.14,34.01,30.18,5.81,232.91,6.24,17.01,29.2
West,Rice,660.68,22.5,63.61,5.36,259.71,5.83,10.84,22.76
West,Rice,1345.37,24.85,54.03,5.05,66.36,1.11,2.37,21.73
West,Wheat,1110.92,20.38,46.28,6.33,53.66,3.38,8.93,13.32
North,Maize,1565.07,38.84,81.97,5.25,180.75,7.08,8.49,38.25
East,Sugarcane,1538.19,31.38,54.47,4.86,201.63,6.28,8.2,29.05
Central,Rice,1905.59,38.81,48.37,5.67,114.84,1.2,6.12,32.92
North,Sugarcane,1496.25,21.28,79.78,6.35,98.11,4.84,4.34,16.15
West,Maize,1524.23,16.33,76.73,7.25,86.13,5.01,7.22,15.21
West,Cotton,615.95,26.89,39.18,8.03,150.11,4.89,5.55,19.61
East,Maize,650.32,19.18,67.72,4.97,271.7,9.94,14.88,19.37
West,Sugarcane,1615.39,33.69,82.52,4.71,101.12,7.69,11.31,24.88
Central,Rice,1531.45,25.73,45.53,5.63,83.43,1.55,7.63,26.65
South,Sugarcane,759.61,28.9,56.02,7.64,206.37,6.96,15.97,29.01
West,Wheat,731.9,28.28,82.27,6.24,81.12,2.72,17.33,20.73
East,Maize,707.48,27.13,70.43,7.4,186.42,7.25,9.13,18.8
South,Wheat,705.78,25.62,64.87,6.26,83.28,9.48,8.78,19.9
Central,Sugarcane,477.42,18.35,30.36,5.52,180.21,9.78,0.71,18.43
Central,Sugarcane,1511.08,25.82,59.07,5.5,115.85,7.36,10.15,23.0
Central,Wheat,1158.97,15.77,84.85,7.48,292.25,5.73,5.01,22.34
East,Rice,488.21,19.61,46.05,5.51,208.3,4.01,1.32,11.98
South,Rice,1261.28,16.14,50.19,7.05,270.07,1.76,16.71,14.68
Central,Maize,474.14,27.27,74.36,8.43,189.71,9.11,8.24,22.68
West,Wheat,1422.75,24.49,82.7,4.68,128.53,3.08,19.51,21.55
South,Maize,1509.23,32.5,51.4,5.73,175.86,7.92,8.78,24.89
Central,Maize,1593.3,20.26,89.23,5.03,177.97,6.21,8.79,19.54
South,Cotton,1218.12,28.41,35.0,6.93,187.73,5.31,16.66,24.15
West,Maize,1530.2,15.8,52.69,5.06,158.56,4.95,10.87,16.8
North,Maize,1517.61,17.38,59.82,5.75,236.01,9.39,6.68,24.58
Central,Cotton,1740.51,20.94,69.4,5.59,285.86,7.63,3.43,21.9
West,Maize,1494.24,23.6,68.05,8.14,240.83,1.55,9.67,23.89
East,Maize,463.99,38.01,87.18,5.54,131.24,7.66,7.3,23.03
Central,Maize,754.85,33.72,77.43,7.36,112.39,8.37,15.91,29.96
North,Wheat,965.24,24.3,75.49,8.26,192.2,5.77,13.64,21.76
West,Cotton,696.72,33.89,55.81,7.87,180.6,2.24,1.99,25.7
West,Rice,1595.9,25.58,36.03,4.79,173.93,1.34,9.83,20.98
South,Maize,840.77,16.93,45.09,5.39,190.58,9.48,6.43,18.98
Central,Wheat,1238.78,15.13,48.95,8.02,81.78,2.28,4.32,14.0
North,Wheat,888.78,27.75,35.93,5.28,151.33,1.6,5.51,22.36
East,Wheat,1486.37,27.19,60.4,8.29,240.07,2.43,14.7,24.26
South,Cotton,1480.93,36.46,77.85,4.75,151.62,1.31,1.71,31.76
Central,Cotton,1956.2,19.66,39.94,8.33,99.7,7.3,15.17,21.55
North,Sugarcane,1380.6,18.59,68.99,7.77,114.75,5.64,17.78,18.77
South,Maize,1728.07,27.8,58.05,4.9,104.35,7.21,1.48,28.18
North,Rice,1561.22,33.24,88.91,4.76,244.52,3.05,2.78,37.0
North,Rice,418.37,17.78,88.78,5.91,66.57,6.25,1.25,12.13
South,Sugarcane,838.66,38.54,77.88,5.71,294.81,4.25,12.88,28.66
South,Rice,484.19,20.11,30.6,5.36,213.86,8.97,4.54,22.18
Central,Maize,445.47,22.48,50.69,6.05,242.75,2.82,9.13,20.69
South,Rice,1342.65,25.77,61.22,6.63,202.98,9.6,11.6,26.63
Central,Maize,702.33,27.98,58.94,5.26,65.31,9.56,5.1,19.45
North,Cotton,1358.11,32.82,45.49,5.25,76.12,4.5,13.74,23.85
South,Cotton,997.32,29.3,43.79,6.02,98.9,6.79,10.81,16.1
Central,Maize,1892.89,30.66,63.52,5.08,267.91,3.94,11.55,28.73
Central,Maize,711.1,33.28,84.54,6.18,227.62,9.72,1.69,26.85
East,Cotton,1208.18,28.84,47.26,7.97,92.35,9.11,18.21,23.62
Central,Maize,1144.74,18.83,58.8,7.29,92.25,7.99,10.99,15.38
Central,Sugarcane,840.11,17.66,88.97,4.84,90.65,7.81,0.87,13.84
East,Cotton,1005.52,36.43,66.94,8.05,104.77,6.73,12.36,28.72
West,Rice,487.63,35.89,34.46,7.99,296.72,2.89,8.69,22.29
South,Cotton,469.01,27.87,38.29,4.97,275.96,6.83,16.57,23.0
East,Rice,500.66,19.26,59.47,5.24,231.07,8.81,7.59,17.8
Central,Rice,1452.92,15.04,49.9,6.5,173.62,4.77,13.63,26.55
Central,Sugarcane,572.71,25.78,53.58,4.96,279.72,8.25,3.95,25.87
South,Cotton,1056.29,36.65,48.49,7.32,64.98,4.1,14.54,27.8
North,Cotton,1178.66,23.49,63.8,5.27,78.41,9.1,2.7,19.77
East,Sugarcane,1131.94,23.24,53.69,6.74,132.62,4.74,3.73,20.94
West,Cotton,449.81,28.92,75.61,7.69,262.1,5.71,5.36,29.58
South,Rice,942.69,26.24,60.37,6.66,143.93,1.01,16.98,18.57
South,Maize,1948.42,15.93,56.94,7.38,145.52,9.64,5.9,21.75
East,Sugarcane,1314.56,26.86,75.1,5.35,198.91,8.78,19.52,27.54
Central,Sugarcane,985.28,35.35,61.89,5.05,184.65,7.89,2.45,27.93
Central,Maize,1510.8,25.64,60.91,8.27,126.66,1.71,10.21,26.25
West,Rice,917.34,23.69,82.98,4.7,104.06,8.2,9.91,22.59
East,Maize,1634.84,18.64,57.63,6.17,86.13,6.7,0.52,23.54
South,Cotton,1103.99,32.8,65.76,7.53,174.01,3.47,10.4,30.99
East,Maize,1644.29,20.47,49.02,7.23,140.63,4.21,3.06,20.97
North,Sugarcane,1633.95,21.24,83.75,7.52,90.07,8.66,18.34,22.6
South,Wheat,934.08,37.5,85.58,5.19,109.06,8.3,15.61,30.06
West,Cotton,992.71,21.38,65.42,8.46,170.47,9.28,7.29,20.09
West,Maize,1174.07,38.22,47.81,6.88,224.13,5.02,5.1,32.42
South,Maize,1357.75,37.88,76.24,5.75,276.73,2.76,14.12,29.99
Central,Rice,1933.64,39.74,83.12,4.97,121.88,8.59,7.1,35.16
South,Cotton,1475.46,36.45,81.65,4.81,149.49,3.68,13.34,28.8
South,Rice,895.57,17.81,78.43,6.4,156.51,3.24,13.32,25.07
North,Sugarcane,1497.95,31.8,87.78,6.55,119.44,8.15,6.08,26.15
South,Sugarcane,683.76,17.36,54.67,5.36,200.14,7.33,0.84,15.17
East,Rice,1235.08,30.14,61.9,7.28,152.29,1.7,16.64,27.78
East,Cotton,1205.92,22.96,85.71,8.25,178.5,1.46,10.97,20.18
West,Rice,612.4,15.39,60.23,4.84,151.89,9.41,4.79,9.96
Central,Rice,1223.29,21.61,85.0,5.91,156.53,7.92,18.56,24.4
West,Cotton,1545.62,18.63,33.45,6.5,213.77,9.82,12.42,16.78
North,Sugarcane,1189.54,26.2,52.4,7.67,71.87,8.99,16.55,20.71
South,Wheat,1040.72,37.65,49.37,6.53,226.96,3.12,15.54,33.13
West,Rice,1456.37,25.18,88.13,5.09,216.49,1.28,1.84,28.18
South,Rice,1186.43,26.22,61.04,4.93,286.38,5.33,1.06,32.89
West,Maize,939.41,23.71,83.15,7.93,238.95,6.74,10.83,18.08
South,Cotton,1113.54,20.26,42.12,6.71,239.7,3.08,8.79,24.52
West,Maize,524.8,37.58,73.17,5.0,64.33,2.5,1.97,26.74
East,Sugarcane,1699.47,39.07,61.22,5.73,299.7,6.71,6.38,38.66
North,Maize,949.12,24.85,46.17,6.94,205.11,9.46,11.1,20.44
West,Cotton,1390.0,35.85,44.19,7.25,294.79,5.43,15.87,28.12
East,Rice,1290.44,21.4,40.97,8.01,203.05,4.51,14.12,18.79
Central,Rice,700.54,18.31,83.57,7.95,52.17,6.69,12.42,20.59
West,Wheat,965.73,23.84,65.96,7.88,97.37,9.03,14.08,21.94
South,Sugarcane,1944.47,26.68,71.16,5.07,252.34,8.38,7.8,32.53
North,Rice,1577.29,36.94,63.05,7.59,201.02,6.98,11.19,34.47
East,Maize,1058.05,21.94,77.75,5.29,223.43,5.95,7.06,19.8
East,Wheat,1830.64,36.23,83.34,6.18,279.83,6.33,8.45,36.19
North,Wheat,1337.98,19.92,52.44,5.55,106.45,5.55,12.43,17.16
West,Sugarcane,1754.28,21.84,83.6,5.29,62.06,1.83,15.12,20.34
South,Wheat,1241.11,37.56,44.32,7.37,275.29,2.47,19.84,35.03
Central,Cotton,1890.33,33.63,63.66,8.26,278.41,4.13,7.89,32.04
West,Maize,1737.36,31.35,89.62,6.3,293.51,1.39,17.34,34.92
North,Wheat,527.93,21.73,44.86,7.47,67.11,9.93,3.77,16.46
West,Rice,1492.74,38.35,30.64,6.52,212.28,3.25,7.9,38.1
West,Maize,1113.14,16.64,50.78,7.45,298.35,8.49,15.45,23.0
North,Sugarcane,641.23,21.92,55.27,4.9,271.75,3.51,13.78,25.96
North,Wheat,1681.62,33.02,73.21,5.67,156.97,7.26,19.06,28.46
Central,Maize,1184.39,19.53,79.93,6.73,163.17,1.45,9.8,19.95
North,Rice,723.44,23.73,65.48,7.54,204.47,2.9,12.2,17.96
North,Wheat,920.0,33.55,62.33,5.25,146.4,7.24,5.23,30.15
North,Sugarcane,668.78,25.2,44.17,6.68,291.99,7.89,6.58,29.57
East,Sugarcane,1380.93,36.39,76.39,7.96,214.07,4.53,6.96,28.32
North,Sugarcane,1416.53,29.39,50.88,7.06,192.42,1.72,18.17,30.94
North,Wheat,871.29,39.3,45.74,7.79,98.4,6.5,17.47,30.42
North,Wheat,844.17,31.1,74.47,7.55,70.21,8.51,14.43,25.18
Central,Wheat,577.46,32.9,85.83,7.06,91.58,5.76,0.75,19.71
West,Rice,1960.46,36.02,76.21,5.57,98.57,8.29,9.61,34.44
North,Sugarcane,902.89,33.35,68.21,6.28,232.84,4.6,3.56,28.13
North,Maize,1358.47,34.66,79.27,5.52,288.36,9.38,16.1,36.36
Central,Maize,702.4,29.91,39.82,7.41,139.6,2.68,15.87,23.51
West,Wheat,1552.53,20.73,30.29,6.85,81.5,9.21,7.74,20.58
Central,Sugarcane,1456.55,26.68,66.69,5.12,296.39,9.33,1.12,28.6
South,Sugarcane,597.19,39.06,38.63,7.6,57.28,5.09,13.72,22.7
South,Wheat,428.74,26.61,62.6,6.36,80.03,3.42,12.46,18.63
South,Rice,435.08,37.11,45.14,5.47,74.86,7.66,13.89,20.44
North,Maize,862.36,31.96,74.12,7.12,280.76,4.28,3.9,30.42
Central,Maize,1057.79,17.19,61.33,4.94,109.82,3.94,16.84,15.6
North,Cotton,1998.06,27.82,67.59,7.14,54.28,2.35,18.39,24.97
South,Wheat,1936.16,16.14,72.44,4.69,202.49,7.9,16.74,22.01
West,Maize,653.0,25.15,83.2,4.99,138.45,9.92,1.13,22.66
West,Maize,1449.63,38.93,89.3,6.97,81.63,4.7,18.97,30.76
Central,Rice,765.04,37.81,56.54,5.43,130.29,2.85,14.3,26.55
West,Wheat,442.32,28.36,79.05,8.45,280.31,5.21,18.68,30.41
South,Wheat,1413.54,33.7,57.34,8.15,64.84,7.48,18.22,29.45
Central,Maize,685.36,28.69,60.71,7.69,129.33,4.24,17.34,22.41
Central,Maize,896.5,28.98,35.47,6.61,130.6,9.09,11.46,27.8
South,Sugarcane,793.2,33.19,72.54,4.78,279.54,1.41,5.95,29.71
South,Cotton,737.23,31.59,83.4,4.54,129.61,8.81,15.08,26.88
South,Maize,452.02,17.16,75.74,8.21,159.46,8.0,8.7,15.55
South,Wheat,1633.25,24.52,81.73,6.98,162.68,3.73,4.59,24.92
Central,Sugarcane,811.26,22.79,71.11,6.23,288.63,7.05,17.45,26.18
West,Rice,1967.81,39.5,54.75,5.96,256.37,8.67,8.37,35.04
South,Wheat,1981.09,33.13,56.21,7.41,177.45,2.34,13.79,27.72
East,Sugarcane,1793.12,36.84,48.84,6.11,298.06,1.66,12.22,38.53
Central,Wheat,1845.75,17.57,89.28,5.76,214.72,7.9,16.36,21.27
North,Wheat,466.23,16.28,61.95,5.23,264.59,1.46,8.06,14.65
West,Wheat,1499.33,30.52,87.64,6.53,269.56,7.49,0.65,26.51
Central,Maize,565.26,28.63,41.57,6.69,160.0,3.71,5.39,22.07
South,Maize,1097.65,17.29,48.94,7.04,216.12,7.59,12.3,20.11
East,Cotton,1142.99,29.93,54.41,4.56,73.37,5.65,4.87,28.07
North,Rice,467.71,36.14,45.23,7.44,84.01,4.75,3.89,23.08
West,Rice,1021.38,19.22,39.61,8.43,259.19,1.72,14.02,24.13
South,Maize,852.29,29.0,55.83,5.8,213.55,9.63,17.77,30.46
Central,Wheat,1344.78,36.25,56.15,8.04,61.45,3.85,11.59,34.72
Central,Wheat,1116.28,37.54,57.09,6.25,277.48,4.31,15.33,33.46
West,Sugarcane,1393.98,37.01,68.46,6.06,137.85,6.38,12.26,34.43
East,Sugarcane,403.34,36.08,61.8,4.93,232.89,2.66,4.84,31.18
South,Sugarcane,1637.91,23.85,43.37,4.92,184.38,4.0,17.52,27.0
West,Rice,1216.11,29.47,67.38,6.6,227.57,9.0,18.79,29.65
West,Rice,664.95,27.28,52.54,8.07,225.52,9.72,4.73,22.32
Central,Sugarcane,1041.18,17.79,46.39,4.66,227.17,6.83,12.61,19.26
West,Sugarcane,946.67,28.17,50.35,5.74,286.24,4.73,2.14,27.32
North,Sugarcane,1772.25,28.37,61.16,7.18,184.71,9.71,19.07,32.99
North,Rice,1725.57,36.44,45.6,6.67,64.36,2.87,19.5,33.35
South,Maize,655.23,17.08,61.29,5.73,181.65,2.22,12.69,16.23
West,Wheat,1755.45,18.68,70.09,5.13,270.59,5.9,16.1,25.59
Central,Maize,1374.19,29.56,70.91,6.22,247.28,2.21,6.65,31.36
South,Rice,800.1,18.95,60.68,7.57,196.09,8.64,12.67,17.52
East,Rice,1890.44,38.95,71.43,8.07,108.03,4.72,13.76,29.7
Central,Sugarcane,994.15,28.67,46.38,8.23,173.47,3.64,5.85,28.0
East,Maize,1669.01,19.65,88.77,5.39,299.07,1.83,11.61,24.26
South,Rice,1472.83,16.44,30.33,7.34,143.65,7.41,16.56,17.55
North,Cotton,1673.38,28.92,62.2,6.62,251.84,7.85,12.08,28.58
Central,Maize,550.99,35.65,69.88,7.7,203.41,2.92,18.99,25.57
Central,Maize,733.61,28.75,85.97,7.68,133.33,3.76,17.87,25.99
South,Rice,1542.41,38.29,79.68,7.13,90.35,7.57,15.12,23.75
Central,Wheat,635.44,39.19,56.27,8.04,168.25,1.71,18.27,33.94
Central,Rice,1601.29,15.33,48.73,7.0,122.33,5.36,12.05,17.29
South,Maize,891.19,36.4,67.81,5.25,285.38,4.53,8.93,31.93
West,Cotton,1364.82,33.62,39.99,8.34,85.92,3.77,16.61,25.96
South,Maize,985.29,30.85,37.49,6.49,114.69,4.94,15.33,27.58
Central,Rice,1359.86,39.27,31.69,7.54,237.37,8.89,19.26,32.43
South,Sugarcane,1392.49,17.31,44.65,6.84,138.47,4.72,0.96,24.36
Central,Wheat,1094.53,27.35,80.58,7.26,274.99,3.37,6.02,26.66
East,Maize,1887.24,22.88,68.79,4.97,205.25,6.98,1.01,26.86
East,Cotton,1955.32,39.88,78.37,5.41,53.39,5.48,7.66,32.05
North,Cotton,1849.31,22.48,32.4,8.26,92.08,7.12,7.85,20.67
South,Cotton,1576.04,21.15,47.03,7.81,233.78,2.16,0.91,23.51
South,Wheat,597.61,26.16,35.89,8.14,231.87,2.94,3.38,22.27
East,Maize,1883.79,15.94,68.6,7.48,131.85,5.37,8.38,23.25
East,Sugarcane,1418.78,30.39,86.44,7.81,144.65,4.84,8.18,24.31
East,Rice,556.29,18.49,85.56,8.1,91.9,3.85,4.32,14.23
North,Maize,1459.62,28.77,68.49,4.9,268.59,9.08,8.56,31.68
North,Maize,968.16,37.04,31.9,5.98,225.4,7.97,6.66,28.78
West,Sugarcane,1847.27,22.72,67.63,6.02,276.07,5.11,2.59,27.44
South,Wheat,1543.14,22.49,36.05,6.19,92.87,1.44,9.32,19.98
North,Rice,1379.7,27.84,52.59,8.16,219.58,9.23,19.87,27.64
Central,Rice,765.24,25.03,43.96,6.07,295.02,6.12,15.31,22.99
South,Rice,1759.56,37.77,42.88,5.23,214.05,6.93,13.92,33.45
West,Maize,1875.49,37.68,61.04,6.91,143.95,4.88,3.34,32.87
East,Sugarcane,1409.49,26.62,54.16,7.53,239.37,5.09,14.44,27.81
West,Sugarcane,1837.36,32.87,57.79,8.27,83.97,2.85,9.72,25.6
South,Wheat,695.76,21.8,70.34,5.52,272.71,4.91,8.71,21.82
East,Sugarcane,1173.89,29.62,32.79,4.56,285.78,7.62,12.79,27.64
West,Sugarcane,607.35,35.45,54.7,8.2,177.39,4.59,17.06,31.17
West,Rice,1600.43,34.53,63.39,7.89,67.0,1.65,3.91,30.41
South,Wheat,1081.48,18.75,62.68,8.48,282.94,5.61,6.37,19.7
North,Sugarcane,1854.62,32.66,67.1,5.63,235.53,2.99,1.04,35.31
Central,Sugarcane,1870.86,20.24,30.06,4.74,68.84,2.1,18.7,29.41
West,Sugarcane,1242.93,27.89,78.59,7.92,246.58,9.46,19.73,25.51
Central,Sugarcane,561.96,39.59,54.08,7.48,245.41,4.94,8.04,25.51
South,Rice,959.72,17.12,50.65,6.36,213.02,4.35,9.7,17.07
South,Maize,1845.44,16.01,55.1,5.35,189.0,8.99,19.63,24.06
North,Wheat,1251.35,28.5,49.87,5.02,52.24,5.46,3.15,24.83
East,Maize,603.1,39.39,53.09,5.55,220.87,2.05,19.06,31.35
Central,Rice,509.89,35.26,81.68,5.58,225.2,7.44,2.55,27.41
West,Maize,1903.94,21.04,81.94,5.04,70.42,2.85,1.51,20.69
East,Sugarcane,1590.85,37.13,78.77,8.48,162.08,7.75,15.3,35.0
Central,Wheat,1347.12,29.48,78.25,5.3,66.1,1.68,2.84,18.94
Central,Sugarcane,478.68,38.5,59.39,6.03,293.5,1.86,18.87,32.7
East,Wheat,1466.54,34.78,36.35,8.14,197.45,3.59,2.8,33.35
East,Maize,1896.45,19.98,46.7,6.98,172.36,4.93,14.4,18.29
North,Sugarcane,1017.36,26.74,67.82,5.5,149.85,3.33,15.31,22.33
West,Rice,1635.42,32.94,40.17,5.8,256.73,4.36,1.1,35.63
West,Sugarcane,1602.8,31.61,60.69,5.38,157.11,8.67,15.59,30.42
West,Cotton,1660.79,25.8,65.14,5.28,58.45,5.03,12.86,26.98
East,Rice,1039.19,37.07,70.82,5.49,141.98,5.54,6.61,27.64
North,Wheat,1431.65,18.68,45.07,5.04,280.9,7.25,2.4,27.38
South,Cotton,534.92,31.29,50.05,7.5,259.71,3.45,5.89,29.64
North,Sugarcane,774.8,27.82,64.67,6.09,130.29,3.52,3.78,22.3
East,Sugarcane,914.08,20.26,66.19,8.19,186.37,2.85,10.18,20.17
North,Sugarcane,1671.53,18.76,36.61,4.79,96.67,4.63,4.17,18.83
East,Sugarcane,1473.99,32.62,32.97,8.25,286.55,6.61,9.24,29.95
Central,Cotton,1079.92,17.14,39.29,6.78,246.06,7.95,1.61,17.8
Central,Rice,1040.88,21.22,66.96,8.06,263.1,8.55,14.26,25.4
South,Cotton,1117.28,18.65,68.17,6.3,279.4,7.47,14.62,21.77
Central,Rice,1264.97,16.41,39.73,7.05,205.8,7.69,6.34,19.1
South,Maize,1279.64,32.45,57.98,5.21,280.38,2.1,6.93,25.92
West,Maize,1186.63,20.11,69.44,7.91,67.03,6.61,7.35,21.59
East,Rice,1351.71,20.7,58.39,5.08,111.33,9.75,9.1,19.15
West,Rice,768.81,21.62,88.13,5.73,295.95,7.38,9.58,26.52
West,Rice,1325.17,17.86,67.95,6.43,89.08,3.15,17.14,11.25
South,Maize,1967.0,24.77,70.79,6.06,187.31,3.27,10.88,28.62
East,Rice,994.07,22.5,88.63,5.73,81.71,6.67,14.74,13.54
South,Rice,516.5,16.87,48.3,7.58,142.44,8.63,3.83,16.51
North,Cotton,1790.07,36.76,41.84,6.75,173.69,7.18,14.48,33.62
West,Wheat,1519.83,38.88,71.96,7.52,277.23,4.97,16.44,38.23
East,Sugarcane,1845.82,22.75,43.4,4.69,245.7,5.06,14.17,27.59
West,Sugarcane,1775.14,35.62,53.43,7.57,200.24,5.09,9.02,30.14
North,Cotton,1716.78,32.02,76.85,7.35,219.31,3.27,18.42,38.96
North,Rice,416.35,27.52,34.47,5.48,129.41,4.37,3.66,20.09
East,Wheat,1727.56,19.41,85.62,6.07,272.93,8.79,12.84,24.15
East,Cotton,757.64,19.27,61.96,8.37,297.62,2.93,5.35,25.12
North,Wheat,540.97,31.37,34.45,7.8,297.94,9.97,16.37,35.01
West,Maize,775.49,31.49,82.71,5.13,188.72,3.28,18.67,24.67
Central,Wheat,1750.92,18.72,50.69,4.84,232.73,5.95,12.86,24.28
West,Cotton,1740.53,32.96,37.99,7.91,81.18,3.78,0.52,26.23
Central,Sugarcane,1040.1,25.98,68.7,5.31,125.05,5.83,7.06,22.05
South,Maize,1387.48,32.62,82.59,4.81,132.5,2.63,3.85,31.56
East,Wheat,1478.38,28.87,89.27,5.72,144.34,4.2,16.61,29.97
North,Sugarcane,1414.2,15.89,47.59,4.99,198.89,7.66,1.85,24.89
South,Wheat,1341.58,23.89,60.31,7.81,108.57,4.96,11.41,17.97
West,Wheat,1735.55,15.72,85.66,6.75,288.15,1.12,16.94,24.24
Central,Rice,979.4,33.29,36.76,5.47,118.15,2.48,15.02,28.83
East,Sugarcane,952.35,19.64,66.82,5.06,94.52,3.29,18.08,18.98
Central,Maize,963.62,38.55,48.3,8.39,291.76,1.72,5.4,34.46
West,Maize,818.52,39.85,66.86,4.88,65.4,5.0,0.53,31.79
West,Maize,1869.46,37.04,87.93,7.78,216.5,6.38,11.74,38.83
North,Wheat,738.49,22.96,57.35,5.56,160.58,3.02,2.32,16.23
South,Sugarcane,1544.65,17.22,40.94,5.38,102.23,9.26,10.21,20.29
East,Maize,1503.22,33.18,65.28,5.43,86.38,7.76,6.12,23.86
North,Maize,1601.6,17.71,73.48,8.37,283.46,7.42,19.74,25.36
Central,Wheat,1452.76,19.29,85.75,6.11,258.54,8.96,10.42,22.98
South,Cotton,497.97,16.99,87.63,7.68,288.3,4.94,6.48,21.07
East,Maize,751.1,23.89,35.63,5.26,136.69,5.98,16.72,25.71
Central,Sugarcane,1930.53,20.21,63.66,7.66,148.57,3.43,13.87,21.36
East,Maize,730.99,30.5,74.64,7.75,238.26,7.01,9.34,28.35
East,Wheat,934.61,24.23,60.03,7.25,85.19,6.3,10.09,21.14
South,Cotton,1925.68,24.83,67.73,7.06,134.98,1.19,13.49,23.02
Central,Cotton,1883.15,28.24,72.58,7.21,51.68,1.94,2.91,24.48
North,Sugarcane,839.45,22.96,61.12,8.4,210.34,3.68,1.26,30.68
North,Cotton,1272.78,23.21,55.75,7.75,118.49,6.06,12.89,18.2
North,Maize,707.22,23.68,81.07,7.81,145.8,5.3,12.78,22.51
East,Rice,1297.68,33.02,37.98,6.13,273.07,1.12,4.91,31.23
West,Wheat,726.08,24.71,42.25,4.7,236.25,4.24,1.04,22.57
South,Maize,1407.77,17.55,73.87,7.11,234.21,8.57,9.28,19.62
North,Maize,577.71,32.05,46.75,7.17,96.36,7.17,15.41,21.67
South,Wheat,980.3,38.58,43.53,6.04,195.65,8.26,6.49,29.25
East,Wheat,1643.49,16.71,68.57,7.26,112.61,9.83,14.92,21.3
South,Maize,1197.07,37.42,87.49,8.34,235.47,3.46,18.61,34.87
North,Cotton,1923.15,23.88,41.19,7.0,249.45,8.6,15.18,30.41
North,Sugarcane,1017.69,28.76,53.9,7.43,88.36,4.33,0.77,23.32
East,Maize,1840.77,18.83,41.95,7.72,258.85,3.42,16.24,28.86
East,Rice,1651.76,22.09,63.26,5.14,151.37,8.53,5.0,25.82
Central,Maize,1610.19,21.21,87.39,6.15,295.52,2.8,4.01,28.07
East,Rice,1159.3,16.21,40.7,7.27,180.22,7.23,19.13,16.48
West,Maize,1202.6,30.65,59.86,6.25,66.71,1.13,16.01,29.07
West,Maize,886.99,34.6,82.91,6.67,117.11,9.09,16.43,24.03
North,Rice,1856.35,15.94,47.26,7.39,222.25,7.14,16.41,22.29
East,Sugarcane,754.91,16.38,67.29,7.74,183.15,3.12,14.73,16.41
West,Rice,1043.5,20.99,81.72,6.76,289.17,7.23,14.93,25.46
West,Sugarcane,1305.46,19.25,53.74,6.02,95.19,7.11,6.27,19.18
Central,Sugarcane,821.62,21.48,51.82,5.17,252.98,9.14,14.03,27.05
East,Rice,826.99,23.73,73.86,5.79,240.3,4.01,7.99,22.66
Central,Wheat,990.65,39.34,35.75,6.39,183.89,6.79,15.01,29.92
South,Rice,1676.92,23.3,56.3,5.16,97.5,6.15,4.32,25.38
Central,Wheat,592.77,21.05,79.34,4.86,97.0,4.23,12.75,17.07
South,Maize,1405.78,16.01,73.61,5.29,185.33,9.61,1.99,20.94
